titulo,autores,generos,serie,sinopsis,url_libro,categoria_origen,fecha_extraccion,imagen_portada
Cuentos de la selva para los niños,Horacio Quiroga,"Clásico, Cuentos, Infantil y juvenil",N/D,"Influido por la selva de Misiones, donde pasó muchos años de su vida, Horacio Quiroga escribió estos relatos, llenos de fantasía, humor y ternura, sobre animales personificados. Una tortuga gigante y agradecida, unos flamencos presuntuosos, un loro parlanchín, una pequeña gama que pierde la vista y una abeja que aprende el valor del trabajo son algunos de los protagonistas de los cuentos que Quiroga compuso primero para sus hijos y que luego se convirtieron en un clásico de la literatura infantil mundial.",https://ww3.lectulandia.co/book/cuentos-de-la-selva-para-los-ninos/,Clásico,2026-09-06 13:01:10,https://assets.lectulandia.co/b/Horacio%20Quiroga/Cuentos%20de%20la%20selva%20para%20los%20ninos%20(4182)/big.jpg
Tesis sobre Feuerbach,Karl Marx,"Clásico, Filosofía",N/D,Debes Iniciar sesión para escribir un comentario.,https://ww3.lectulandia.co/book/tesis-sobre-feuerbach/,Clásico,2026-09-06 13:01:12,https://assets.lectulandia.co/b/Karl%20Marx/Tesis%20sobre%20Feuerbach%20(4131)/big.jpg
Sin nombre,Wilkie Collins,"Clásico, Drama",N/D,Debes Iniciar sesión para escribir un comentario.,https://ww3.lectulandia.co/book/sin-nombre/,Clásico,2026-09-06 13:01:15,https://assets.lectulandia.co/b/Wilkie%20Collins/Sin%20nombre%20(4111)/big.jpg
Confesiones de un bribón,Wilkie Collins,"Clásico, Ensayo",N/D,Debes Iniciar sesión para escribir un comentario.,https://ww3.lectulandia.co/book/confesiones-de-un-bribon/,Clásico,2026-09-06 13:01:19,https://assets.lectulandia.co/b/Wilkie%20Collins/Confesiones%20de%20un%20bribon%20(4070)/big.jpg
Doble engaño,Wilkie Collins,"Clásico, Drama",N/D,Debes Iniciar sesión para escribir un comentario.,https://ww3.lectulandia.co/book/doble-engano/,Clásico,2026-09-06 13:01:22,https://assets.lectulandia.co/b/Wilkie%20Collins/Doble%20engano%20(4075)/big.jpg
Primeras canciones,Federico García Lorca,"Clásico, Poesía",N/D,Debes Iniciar sesión para escribir un comentario.,https://ww3.lectulandia.co/book/primeras-canciones/,Clásico,2026-09-06 13:01:24,https://assets.lectulandia.co/b/Federico%20Garcia%20Lorca/Primeras%20canciones%20(4078)/big.jpg
El hombre de negro,Wilkie Collins,"Clásico, Intriga",N/D,Debes Iniciar sesión para escribir un comentario.,https://ww3.lectulandia.co/book/el-hombre-de-negro/,Clásico,2026-09-06 13:01:27,https://assets.lectulandia.co/b/Wilkie%20Collins/El%20hombre%20de%20negro%20(4082)/big.jpg
Cuentos de Canterbury,Geoffrey Chaucer,"Clásico, Cuentos",N/D,N/D,https://ww3.lectulandia.co/book/cuentos-de-canterbury/,Clásico,2026-09-06 13:01:29,https://assets.lectulandia.co/b/Geoffrey%20Chaucer/Cuentos%20de%20Canterbury%20(3997)/big.jpg
La ley y la dama,Wilkie Collins,"Clásico, Intriga",N/D,Debes Iniciar sesión para escribir un comentario.,https://ww3.lectulandia.co/book/la-ley-y-la-dama/,Clásico,2026-09-06 13:01:33,https://assets.lectulandia.co/b/Wilkie%20Collins/La%20ley%20y%20la%20dama%20(3966)/big.jpg
Apología de Sócrates,Platón,"Clásico, Filosofía",N/D,N/D,https://ww3.lectulandia.co/book/apologia-de-socrates/,Clásico,2026-09-06 13:01:36,https://assets.lectulandia.co/b/Platon/Apologia%20de%20Socrates%20(3973)/big.jpg
Armadale,Wilkie Collins,"Clásico, Intriga",N/D,N/D,https://ww3.lectulandia.co/book/armadale/,Clásico,2026-09-06 13:01:39,https://assets.lectulandia.co/b/Wilkie%20Collins/Armadale%20(3980)/big.jpg
El legado de Caín,Wilkie Collins,"Clásico, Drama, Intriga",N/D,Debes Iniciar sesión para escribir un comentario.,https://ww3.lectulandia.co/book/el-legado-de-cain/,Clásico,2026-09-06 13:01:42,https://assets.lectulandia.co/b/Wilkie%20Collins/El%20legado%20de%20Cain%20(3981)/big.jpg
La historia de Genji,Murasaki Shikibu,Clásico,N/D,N/D,https://ww3.lectulandia.co/book/la-historia-de-genji/,Clásico,2026-09-06 13:01:44,https://assets.lectulandia.co/b/Murasaki%20Shikibu/La%20historia%20de%20Genji%20(3943)/big.jpg
"¡Absalón, Absalón!",William Faulkner,"Clásico, Drama, Relato",N/D,Debes Iniciar sesión para escribir un comentario.,https://ww3.lectulandia.co/book/absalon-absalon/,Clásico,2026-09-06 13:01:47,"https://assets.lectulandia.co/b/William%20Faulkner/!Absalon,%20Absalon!%20(3955)/big.jpg"
El Papa del mar,Vicente Blasco Ibáñez,Clásico,N/D,Debes Iniciar sesión para escribir un comentario.,https://ww3.lectulandia.co/book/el-papa-del-mar/,Clásico,2026-09-06 13:01:49,https://assets.lectulandia.co/b/Vicente%20Blasco%20Ibanez/El%20Papa%20del%20mar%20(3914)/big.jpg
Rebelión en la granja,George Orwell,"Aventuras, Clásico, Drama",N/D,N/D,https://ww3.lectulandia.co/book/rebelion-en-la-granja/,Clásico,2026-09-06 13:01:53,https://assets.lectulandia.co/b/George%20Orwell/Rebelion%20en%20la%20granja%20(3929)/big.jpg
Ferdydurke,Witold Gombrowicz,"Clásico, Filosofía, Humor",N/D,Debes Iniciar sesión para escribir un comentario.,https://ww3.lectulandia.co/book/ferdydurke/,Clásico,2026-09-06 13:01:56,https://assets.lectulandia.co/b/Witold%20Gombrowitz/Ferdydurke%20(3895)/big.jpg
El loco,Gibran Khalil Gibran,"Clásico, Fantástico, Filosofía, Relato",N/D,N/D,https://ww3.lectulandia.co/book/el-loco/,Clásico,2026-09-06 13:01:58,https://assets.lectulandia.co/b/Gibran%20Khalil%20Gibran/El%20loco%20(3886)/big.jpg
Tótem y tabú,Sigmund Freud,"Clásico, Filosofía",N/D,Debes Iniciar sesión para escribir un comentario.,https://ww3.lectulandia.co/book/totem-y-tabu/,Clásico,2026-09-06 13:02:00,https://assets.lectulandia.co/b/Sigmund%20Freud/Totem%20y%20tabu%20(3845)/big.jpg
